canonical_id,canonical_name,member_id,member_name,member_desc,member_type,confidence_score,_cluster_id,resolved_action,resolution_rationale,source_ref
Can_a6b2040f,low alloy steels,En_e7ce26c8,low alloy steels,"Steels with a small percentage of alloying elements, susceptible to atmospheric corrosion.",Material,,181,merged,"These entities all refer to 'low alloy steels' with similar descriptions, indicating they are the same material type.",
Can_b00b8021,bubble dynamics,En_2532059a,bubble formation,"The creation of vapor bubbles in a liquid, more likely at temperatures near boiling point.",Process,,91,merged,"Both 'bubble formation' and 'collapsing bubbles' describe processes related to vapor bubbles, and can be merged under a broader concept of bubble dynamics.",
Can_b00b8021,bubble dynamics,En_ac1b1a97,collapsing bubbles,"Vapor bubbles that collapse, causing high local pressures and impact shear loads.",Process,,91,merged,"Both 'bubble formation' and 'collapsing bubbles' describe processes related to vapor bubbles, and can be merged under a broader concept of bubble dynamics.",
Can_e0354395,protective films,En_2a83debf,protective films,Films at the liquid-solid interface that protect against corrosion and mechanical disruption.,Material,,49,merged,"Both entities describe films that protect against corrosion, with 'passive films' being a specific type of 'protective films'.",
Can_e0354395,protective films,En_52a06dad,passive films,Thin layers that form on metals to protect against corrosion.,Material,,49,merged,"Both entities describe films that protect against corrosion, with 'passive films' being a specific type of 'protective films'.",
Can_2c4c75ce,Macmillan Press LTD.,En_8fe13960,Macmillan Press LTD.,The publisher of the book 'Design and Corrosion Control' by V.R. Pludek.,Organization,,7,merged,"Both entities refer to the same publishing company associated with the book 'Design and Corrosion Control', and the names and descriptions are consistent.",
Can_2c4c75ce,Macmillan Press LTD.,En_96c9dad5,Macmillan Press LTD.,Publishing company for the book 'Design and Corrosion Control'.,Publisher,,7,merged,"Both entities refer to the same publishing company associated with the book 'Design and Corrosion Control', and the names and descriptions are consistent.",
Can_804308b5,mechanical fatigue,En_a9491539,mechanical fatigue,A form of degradation due to cyclical stresses leading to fatigue cracking and potential failure.,DamageMechanism,,225,merged,"Both entities refer to the same concept of mechanical fatigue caused by cyclic loading, with similar descriptions and identical names.",
Can_804308b5,mechanical fatigue,En_1ba82286,mechanical fatigue,"A form of fatigue caused by cyclic loading, leading to crack initiation and growth.",DamageMechanism,,225,merged,"Both entities refer to the same concept of mechanical fatigue caused by cyclic loading, with similar descriptions and identical names.",
Can_0e964370,inclusions,En_a604478c,inclusions,Non-metallic particles within metal that can accelerate fatigue cracking.,MaterialDefect,,30,merged,"Both entities refer to non-metallic particles within metal, described as affecting mechanical properties and potentially accelerating fatigue cracking, indicating they are the same concept.",
Can_0e964370,inclusions,En_73522c0d,inclusions,Non-metallic particles within a metal that can affect its mechanical properties.,MaterialDefect,,30,merged,"Both entities refer to non-metallic particles within metal, described as affecting mechanical properties and potentially accelerating fatigue cracking, indicating they are the same concept.",
Can_29782af9,fatigue resistance,En_f636c9fe,fatigue resistance,The ability of a material to withstand cyclic stresses without failure.,MaterialProperty,,195,merged,"Both entities have the same name and type, and their descriptions are similar, referring to the ability to withstand cyclic stresses or loading without failure.",
Can_29782af9,fatigue resistance,En_2d50f4fd,fatigue resistance,The ability of a material or component to withstand cyclic loading without failure.,MaterialProperty,,195,merged,"Both entities have the same name and type, and their descriptions are similar, referring to the ability to withstand cyclic stresses or loading without failure.",
Can_af3eb103,American Society for Testing and Materials,En_f900e722,American Society for Testing and Materials,"Organization associated with the publication of materials on testing and standards, located in West Conshohocken, PA.",Organization,,81,merged,"Both entities refer to the same organization with similar names and descriptions, indicating they are the same entity.",
Can_af3eb103,American Society for Testing and Materials,En_6a94a007,American Society for Testing and Materials,An international standards organization that develops and publishes technical standards for a wide range of materials.,Organization,,81,merged,"Both entities refer to the same organization with similar names and descriptions, indicating they are the same entity.",
Can_8fa4458d,ASTM STP1428,En_14c4215b,ASTM STP1428,A publication on the thermo-mechanical fatigue behavior of materials by the American Society for Testing and Materials.,ReferenceMaterial,,73,merged,"Both entities have the same name, description, and are related to ASTM, indicating they refer to the same publication.",
Can_8fa4458d,ASTM STP1428,En_0b804850,ASTM STP1428,A publication on thermo-mechanical fatigue behavior of materials by the American Society for Testing and Materials.,Reference,,73,merged,"Both entities have the same name, description, and are related to ASTM, indicating they refer to the same publication.",
Can_cd1ba111,ASTM MNL41,En_b10d4eb9,ASTM MNL41,A manual on corrosion in the petrochemical industry published by ASM International.,Reference,,78,merged,"Both entities share the same name and type, and their descriptions are similar, indicating they refer to the same publication by ASM International.",
Can_cd1ba111,ASTM MNL41,En_dd96b4cb,ASTM MNL41,A publication titled 'Corrosion in the Petrochemical Industry' by ASM International.,Reference,,78,merged,"Both entities share the same name and type, and their descriptions are similar, indicating they refer to the same publication by ASM International.",
Can_f33bc809,Reinforcement Components,En_505d4a5b,gussets,Reinforcing plates used to strengthen small bore connections.,Component,,27,merged,"Both entities are components used to reinforce small bore connections, with similar functions and descriptions, suggesting they can be merged into a single entity.",
Can_f33bc809,Reinforcement Components,En_5806b7b5,stiffeners,Structural elements used to reinforce small bore connections.,Component,,27,merged,"Both entities are components used to reinforce small bore connections, with similar functions and descriptions, suggesting they can be merged into a single entity.",
Can_a116026f,corrosion,En_06826c5b,corrosion,"Degradation of materials due to chemical reactions with their environment, often accelerated by moisture.",DamageMechanism,,236,merged,"Both entities describe the general concept of corrosion as a chemical degradation process, with overlapping descriptions.",
Can_a116026f,corrosion,En_48f71830,corrosion,"Degradation of materials due to chemical reactions, including oxidation and sulfidation.",DamageMechanism,,236,merged,"Both entities describe the general concept of corrosion as a chemical degradation process, with overlapping descriptions.",
Can_0cf078af,D.N. French,En_082939d8,D.N. French,Author of 'Metallurgical Failures in Fossil Fired Boilers'.,Author,,143,merged,"Both entities have the same name, type, and are described as the author of the same book, indicating they refer to the same individual.",
Can_0cf078af,D.N. French,En_0bd46f33,D.N. French,"Author of 'Metallurgical Failures in Fossil Fired Boilers,' a reference on metallurgical failures.",Author,,143,merged,"Both entities have the same name, type, and are described as the author of the same book, indicating they refer to the same individual.",
Can_fa8670a4,moisture,En_1d53870a,moisture,Moisture is usually required for the solution to have enough conductivity.,Condition,,43,merged,"Both entities refer to the presence of water necessary for conductivity, and can be merged under the concept of 'moisture'.",
Can_fa8670a4,moisture,En_789595a1,water phase,A separate water phase is usually required for the solution to have enough conductivity.,Condition,,43,merged,"Both entities refer to the presence of water necessary for conductivity, and can be merged under the concept of 'moisture'.",
