"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_f4ce4b8c02c5","Can_1db56857","Can_690f4a29","leads_to_stage","results_in_life_stage","Indicates that a biological process culminates in or brings about a particular life stage of an organism.","life_cycle_transition_relation","CAUSALITY","life-cycle transition","0.88","Completion of metamorphosis marks transition into the adult life stage.","Adult butterfly emergence (adult stage) is positioned as happening once metamorphosis is complete.","","Finally, after the metamorphosis is complete, the adult butterfly emerges from the chrysalis. The fourth and final stage of the butterfly's life cycle is the adult stage.","Ch_000005","{
 ""TemporalQualifier"": ""at the end of metamorphosis"",
 ""SpatialQualifier"": ""emerges from the chrysalis"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""after"",
 ""LogicalMarker"": ""after"",
 ""OtherQualifier"": ""StageOrder: fourth and final stage of life cycle""
}","Metamorphosis leads to the adult stage of the butterfly’s life cycle."
"RelR_a6687ed9e9e8","En_4433b9d4","Can_690f4a29","is_instance_of_stage","in_life_stage","Indicates that an organism or individual is currently in a specific life stage within its life cycle.","life_stage_membership_relation","TEMPORALITY","stage membership","0.8","The individual newly emerged adult is an instance/phase of the adult life stage.","Adult butterfly emergence is described immediately before defining the adult stage as the final life stage.","Direction chosen as individual (newly emerged adult) being part of the stage.","Finally, after the metamorphosis is complete, the adult butterfly emerges from the chrysalis. The fourth and final stage of the butterfly's life cycle is the adult stage.","Ch_000005","{
 ""TemporalQualifier"": ""immediately after emergence from the chrysalis"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicit mapping from individual to life stage"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""finally"",
 ""OtherQualifier"": null
}","The newly emerged adult butterfly represents the beginning of the adult life stage."
"RelR_19adc7bf5116","En_4433b9d4","En_e0dc8ccf","has_state","has_state","Indicates that an entity currently possesses or is in a particular physical or experiential state.","entity_state_relation","ATTRIBUTE","state possession","0.96","Subject is the organism; object is the specific immediate post-emergence wing state.","Text explicitly attributes soft, wrinkled wings to the newly emerged butterfly.","","The newly emerged butterfly has soft, wrinkled wings that it must pump full of fluid to expand and harden.","Ch_000005","{
 ""TemporalQualifier"": ""immediately after emergence (start of adult stage)"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The newly emerged adult butterfly initially has soft, wrinkled wings."
"RelR_274280acb8b8","En_e0dc8ccf","Can_95454d35","is_state_of","is_state_of","Links a specific state description to the underlying entity or part whose state it describes.","entity_state_relation","ASSOCIATION","state relation","0.93","Specific wing condition is modeled as a state of the more general wing anatomy.","The phrase clearly refers to the condition of the butterfly's wings just after emergence.","","The newly emerged butterfly has soft, wrinkled wings that it must pump full of fluid to expand and harden.","Ch_000005","{
 ""TemporalQualifier"": ""initial post-emergence period"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""StateDescription: soft and wrinkled before expansion and hardening""
}","Soft, wrinkled butterfly wings represent an initial state of the butterfly's wings."
"RelR_56bb3ee39078","En_4433b9d4","En_ec926b39","undergoes_process","participates_in_process","A biological entity (organism, anatomical structure, or life stage) that undergoes or participates in a specific biological process.","process_participation_relation","PARTICIPATION","process participation","0.95","Butterfly is the agent/participant performing the fluid pumping process.","Sentence states that the newly emerged butterfly ""must pump"" its wings full of fluid.","","The newly emerged butterfly has soft, wrinkled wings that it must pump full of fluid to expand and harden.","Ch_000005","{
 ""TemporalQualifier"": ""immediately after emergence, before wings harden"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""required step before normal wing function"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""must (obligatory)"",
 ""CausalHint"": ""so that wings expand and harden"",
 ""LogicalMarker"": ""that it must"",
 ""OtherQualifier"": null
}","The newly emerged adult butterfly must perform the process of pumping fluid into its wings."
"RelR_ff4e4add3a2a","En_ec926b39","Can_95454d35","acts_on","acts_on_entity","A biological or physical process that directly acts on or alters a material entity as its target or substrate.","biological_process_target_relation","MODIFICATION","process-action","0.96","Pumping is directed into the wings, making them the target of the process.","The text says the wings are pumped full of fluid to expand and harden.","","… wings that it must pump full of fluid to expand and harden.","Ch_000005","{
 ""TemporalQualifier"": ""shortly after emergence"",
 ""SpatialQualifier"": ""within the butterfly's wings"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to expand and harden"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": ""Outcome: wings expand and harden from a soft, wrinkled state""
}","The process of pumping fluid acts on the butterfly's wings to change their physical state."
"RelR_899c8db84b01","En_ec926b39","En_e0dc8ccf","modifies_state_of","induces_state_change_in","Indicates that a process or action causes a change from one state to another in the target entity.","state_transition_relation","CAUSALITY","state change","0.9","Process is specifically described as acting on initially soft, wrinkled wings.","The clause links soft, wrinkled wings and the need to pump fluid to change them.","Created to explicitly represent the state transition of wings due to pumping.","… soft, wrinkled wings that it must pump full of fluid to expand and harden.","Ch_000005","{
 ""TemporalQualifier"": ""from initial post-emergence condition"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to expand and harden"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": ""StateTransition: from soft, wrinkled to expanded and hardened""
}","Fluid pumping into the wings modifies their initial soft, wrinkled state toward an expanded, hardened state."
"RelR_10a2451d8473","Can_95454d35","En_895aab62","enables","enables","Subject functionally enables or facilitates the occurrence or success of the object process/state, without implying strict determinism.","functional_causality_relation","CAUSALITY","functional dependency","0.92","Use wing development as enabling condition for first flight.","Text explicitly states that once wings are fully developed, the butterfly is ready for first flight.","","Once its wings are fully developed, the butterfly is ready to take flight for the first time.","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""wings are fully developed"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""Once"",
 ""LogicalMarker"": ""once"",
 ""OtherQualifier"": null
}","Fully developed butterfly wings enable the butterfly to perform its first flight."
"RelR_154508b1708b","Can_38ee4479","En_895aab62","performs","participates_in_process_or_activity","Indicates that an agent participates in or performs a specific process, activity, or behavior.","process_or_activity_participation_relation","PARTICIPATION","activity","0.86","Model first flight as an activity carried out by the butterfly.","Phrase links the butterfly with taking flight for the first time.","","Once its wings are fully developed, the butterfly is ready to take flight for the first time.","Ch_000006","{
 ""TemporalQualifier"": ""after wings are fully developed"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""after wing development is complete"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""once"",
 ""OtherQualifier"": null
}","The butterfly performs an initial act of flying referred to as its first flight."
"RelR_b7c3668c1002","Can_690f4a29","En_895aab62","includes_event","includes_life_stage_event","Indicates that a particular life stage includes or is characterized by a specific event or milestone.","life_stage_composition_relation","COMPOSITION","composition","0.7","Inferred that first flight happens at the start of adult stage.","Adult is implied when wings are fully developed and butterfly flies; adult stage is defined as flying stage.","Slight inference connecting first flight explicitly to adult stage.","Once its wings are fully developed, the butterfly is ready to take flight for the first time.","Ch_000006","{
 ""TemporalQualifier"": ""at onset of adult stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""after emergence and wing development"",
 ""UncertaintyQualifier"": ""implied, not explicit"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The adult stage of a butterfly includes the event of taking its first flight."
"RelR_8880eaf69ce7","Can_690f4a29","Can_38ee4479","life_stage_of","is_life_stage_of","Indicates that a specific life stage belongs to and is part of the life cycle of a given organism.","life_stage_membership_relation","TEMPORALITY","life-stage","0.95","Direction chosen as stage → organism.","Phrase ""their adult stage"" clearly ties the adult stage to butterflies.","","Throughout their adult stage, butterflies focus on finding a mate and reproducing","Ch_000006","{
 ""TemporalQualifier"": ""adult stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The adult stage is a specific life stage of the butterfly."
"RelR_a6b026f37e4f","Can_38ee4479","En_b7e8c0a2","feeds_on","feeds_on","Subject organism consumes the object as a food resource.","feeding_biology_relation","INTERACTION","feeding","0.99","Canonical feeding relation butterfly → nectar.","Text states adult butterflies feed on nectar.","","Adult butterflies feed on nectar from flowers using their long, tubular mouthparts","Ch_000006","{
 ""TemporalQualifier"": ""adult stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""FeedingMode: using proboscis""
}","Adult butterflies consume nectar as a food source."
