canonical_id,canonical_name,member_id,member_name,member_desc,member_type,confidence_score,_cluster_id,resolved_action,resolution_rationale
Can_c5532421,deaeration,En_95a0c784,deaeration,A process to reduce corrosivity by removing dissolved gases.,MitigationAction,0.85,25,merged,"Both entities describe the same process of removing dissolved gases to reduce corrosivity, with similar descriptions and context."
Can_c5532421,deaeration,En_1e93fc7d,deaeration,Process of removing dissolved gases from liquids to reduce corrosivity.,MitigationAction,0.85,25,merged,"Both entities describe the same process of removing dissolved gases to reduce corrosivity, with similar descriptions and context."
Can_3ca6bc03,condensate injection,En_7f62bfa8,condensate injection,Injecting condensate to alter the process environment and reduce corrosivity.,MitigationAction,0.85,25,merged,Both entities describe the same technique of injecting condensate to alter the process environment and reduce corrosivity.
Can_3ca6bc03,condensate injection,En_a310a83d,condensate injection,Technique to reduce corrosivity by injecting condensate into the process environment.,MitigationAction,0.85,25,merged,Both entities describe the same technique of injecting condensate to alter the process environment and reduce corrosivity.
Can_61be4209,cavitation,En_47d1924c,cavitation,A form of erosion-corrosion caused by the formation and collapse of vapor bubbles in a liquid.,DamageMechanism,0.95,98,merged,"All these entities describe cavitation as a damage mechanism involving vapor bubbles causing erosion, with consistent descriptions and type hints."
Can_61be4209,cavitation,En_0c157d13,cavitation,"Erosion caused by the formation and collapse of vapor bubbles, leading to metal loss.",DamageMechanism,0.95,98,merged,"All these entities describe cavitation as a damage mechanism involving vapor bubbles causing erosion, with consistent descriptions and type hints."
Can_61be4209,cavitation,En_1ca8b1fa,cavitation,"Erosion caused by the formation and collapse of vapor bubbles, leading to metal loss.",DamageMechanism,0.9,98,merged,"All these entities describe cavitation as a damage mechanism involving vapor bubbles causing erosion, with consistent descriptions and type hints."
Can_61be4209,cavitation,En_2c4df008,cavitation,"Erosion caused by the formation and collapse of vapor bubbles, leading to metal loss.",DamageMechanism,0.95,98,merged,"All these entities describe cavitation as a damage mechanism involving vapor bubbles causing erosion, with consistent descriptions and type hints."
Can_61be4209,cavitation,En_bfc9a93b,cavitation,Erosion caused by the formation and collapse of vapor bubbles at the liquid-solid interface.,DamageMechanism,0.95,98,merged,"All these entities describe cavitation as a damage mechanism involving vapor bubbles causing erosion, with consistent descriptions and type hints."
Can_06cb5c43,cavitation damage,En_6a22b065,cavitation damage,Metal loss resulting from the severe localized impact forces of collapsing vapor bubbles.,DamageMechanism,0.9,98,merged,"Both entities describe the damage resulting from cavitation, focusing on the appearance and impact of the damage, and are consistent in type and description."
Can_06cb5c43,cavitation damage,En_fd261bf8,cavitation damage,Damage characterized by sharp-edged pitting or gouged appearance in low-pressure zones.,DamageMechanism,0.95,98,merged,"Both entities describe the damage resulting from cavitation, focusing on the appearance and impact of the damage, and are consistent in type and description."
Can_3119bcf1,carbon steel,En_02020109,carbon steel,"A steel with carbon as the main alloying element, affected by cavitation.",Material,0.9,69,merged,"All entities refer to 'carbon steel' and describe it as a material affected by different types of corrosion and cavitation, indicating they refer to the same concept."
Can_3119bcf1,carbon steel,En_cf020733,carbon steel,Underlying steel protected by zinc in galvanized steel through galvanic corrosion.,Material,0.9,69,merged,"All entities refer to 'carbon steel' and describe it as a material affected by different types of corrosion and cavitation, indicating they refer to the same concept."
Can_3119bcf1,carbon steel,En_e09f5c82,carbon steel,"A type of steel affected by atmospheric corrosion, especially in severe environments.",Material,0.9,69,merged,"All entities refer to 'carbon steel' and describe it as a material affected by different types of corrosion and cavitation, indicating they refer to the same concept."
Can_3119bcf1,carbon steel,En_a1eb8646,Carbon steel,A type of steel that is affected by atmospheric corrosion.,Material,0.95,69,merged,"All entities refer to 'carbon steel' and describe it as a material affected by different types of corrosion and cavitation, indicating they refer to the same concept."
Can_90723e5f,Nickel base alloys,En_edc9675b,nickel base alloys,"Alloys with nickel as the principal element, affected by cavitation.",Material,0.9,21,merged,"These entities all describe nickel base alloys with similar properties and uses, suggesting they refer to the same general category of materials."
Can_90723e5f,Nickel base alloys,En_6e7c50d6,nickel base alloys,"Alloys containing nickel, inspectable for cracks using UT and PT methods.",Material,0.9,21,merged,"These entities all describe nickel base alloys with similar properties and uses, suggesting they refer to the same general category of materials."
Can_90723e5f,Nickel base alloys,En_31b4db25,Ni Base Alloys,Nickel-based alloys used for their high temperature strength and corrosion resistance.,Material,0.9,21,merged,"These entities all describe nickel base alloys with similar properties and uses, suggesting they refer to the same general category of materials."
Can_8e351d54,mechanical modification,En_4f0ab158,mechanical modification,A method to prevent cavitation damage by altering equipment design.,MitigationAction,0.85,82,merged,"Both entities refer to mechanical modifications aimed at preventing cavitation damage, with similar descriptions and contexts."
Can_8e351d54,mechanical modification,En_59a04458,mechanical modification,Changes to mechanical components to prevent cavitation damage.,MitigationAction,0.85,82,merged,"Both entities refer to mechanical modifications aimed at preventing cavitation damage, with similar descriptions and contexts."
Can_232e75f8,design change,En_27cde55b,design change,An alteration in equipment design to prevent cavitation damage.,MitigationAction,0.85,82,merged,"Both entities describe design changes to prevent cavitation, with nearly identical descriptions and contexts."
Can_232e75f8,design change,En_1b1637dd,design change,Altering design to prevent conditions that lead to cavitation.,MitigationAction,0.85,82,merged,"Both entities describe design changes to prevent cavitation, with nearly identical descriptions and contexts."
Can_eb750d8c,operating change,En_833bb9e4,operating change,Adjustments in operation to prevent cavitation by maintaining pressure above vapor pressure.,MitigationAction,0.85,82,merged,"Both entities describe operating changes to prevent cavitation, with identical descriptions and contexts."
Can_eb750d8c,operating change,En_e1e447f3,operating change,Adjustments in operation to prevent cavitation by maintaining pressure above vapor pressure.,MitigationAction,0.85,82,merged,"Both entities describe operating changes to prevent cavitation, with identical descriptions and contexts."
Can_8616b4e1,cavitation prevention techniques,En_79f6cbcd,streamline the flow path,Modifying the flow path to reduce turbulence and prevent cavitation.,MitigationAction,0.9,93,merged,"These entities describe different methods aimed at preventing cavitation, a common goal in fluid systems, and are therefore conceptually similar."
Can_8616b4e1,cavitation prevention techniques,En_afc25137,decrease fluid velocities,Reducing the speed of fluid flow to prevent cavitation.,MitigationAction,0.9,93,merged,"These entities describe different methods aimed at preventing cavitation, a common goal in fluid systems, and are therefore conceptually similar."
Can_8616b4e1,cavitation prevention techniques,En_830a48d3,remove entrained air,Eliminating air trapped in the fluid to prevent cavitation.,MitigationAction,0.9,93,merged,"These entities describe different methods aimed at preventing cavitation, a common goal in fluid systems, and are therefore conceptually similar."
Can_8616b4e1,cavitation prevention techniques,En_dd484ac9,alter the fluid properties,"Changing fluid characteristics, possibly with additives, to prevent cavitation.",MitigationAction,0.85,93,merged,"These entities describe different methods aimed at preventing cavitation, a common goal in fluid systems, and are therefore conceptually similar."
Can_8616b4e1,cavitation prevention techniques,En_581c1b59,flow stabilization techniques,Methods used to stabilize fluid flow and reduce vibrations.,MitigationAction,0.8,93,merged,"These entities describe different methods aimed at preventing cavitation, a common goal in fluid systems, and are therefore conceptually similar."
Can_8bcdc757,toughness,En_1a7eea0d,toughness,The ability of a material to absorb energy and plastically deform without fracturing.,MaterialProperty,0.85,66,merged,Both entities describe the same material property of toughness with identical descriptions.
Can_8bcdc757,toughness,En_0246545a,toughness,The ability of a material to absorb energy and plastically deform without fracturing.,MaterialProperty,0.9,66,merged,Both entities describe the same material property of toughness with identical descriptions.
Can_0f5d098a,Corrosion Control in the Chemical Process Industries,En_d3f75a00,Corrosion Control in the Chemical Process Industries,"A book by C.P. Dillon on managing corrosion in chemical processing, published by MTI in 1994.",ReferenceMaterial,0.9,89,merged,"Both entities refer to the same book by C.P. Dillon, with consistent descriptions and publication details."
Can_0f5d098a,Corrosion Control in the Chemical Process Industries,En_bb634c85,Corrosion Control in the Chemical Process Industries,A book by C.P. Dillon focusing on methods for controlling corrosion in chemical process industries.,Publication,0.95,89,merged,"Both entities refer to the same book by C.P. Dillon, with consistent descriptions and publication details."
Can_546bfd23,MTI,En_2d925a41,MTI,Publisher of 'Corrosion Control in the Chemical Process Industries' by C.P. Dillon.,Publisher,0.85,18,merged,"Both entities refer to 'MTI' in the context of publishing the same work, suggesting they are the same organization despite different type hints."
Can_546bfd23,MTI,En_a1632806,MTI,An organization associated with the publication of 'Corrosion Control in the Chemical Process Industries'.,Organization,0.85,18,merged,"Both entities refer to 'MTI' in the context of publishing the same work, suggesting they are the same organization despite different type hints."
Can_adb85ce9,NACE International,En_13f04003,NACE,Organization that printed 'Corrosion Control in the Chemical Process Industries' by C.P. Dillon.,Organization,0.85,58,merged,"All entities refer to the same organization, NACE International, involved in publishing corrosion-related materials."
Can_adb85ce9,NACE International,En_2f9af703,NACE,An organization involved in the printing of 'Corrosion Control in the Chemical Process Industries'.,Organization,0.85,58,merged,"All entities refer to the same organization, NACE International, involved in publishing corrosion-related materials."
Can_adb85ce9,NACE International,En_876a0617,NACE International,Organization that published 'Materials Selection for Refineries and Associated Facilities'.,Organization,0.95,58,merged,"All entities refer to the same organization, NACE International, involved in publishing corrosion-related materials."
Can_adb85ce9,NACE International,En_2b82a8ec,NACE International,Organization that published 'Corrosion Basics – An Introduction' referenced in the document.,Organization,0.9,58,merged,"All entities refer to the same organization, NACE International, involved in publishing corrosion-related materials."
Can_7162025c,Design and Corrosion Control,En_24d19aac,Design and Corrosion Control,A book by V.R. Pludek discussing design strategies for corrosion control.,Publication,0.95,89,merged,"Both entities refer to the same book by V.R. Pludek, with matching descriptions and publication details."
Can_7162025c,Design and Corrosion Control,En_c04e0680,Design and Corrosion Control,A book by Pludek on strategies for managing corrosion in design.,Publication,0.95,89,merged,"Both entities refer to the same book by V.R. Pludek, with matching descriptions and publication details."
Can_da41dd41,fatigue cracking,En_549b0603,fatigue cracking,"Cracking that occurs in components exposed to cyclical stresses over time, causing unexpected failure.",DamageMechanism,0.9,27,merged,"All entities refer to the same concept of cracking in materials due to cyclical stresses, with slight variations in description but consistent in meaning."
Can_da41dd41,fatigue cracking,En_e1da7182,fatigue cracking,A mechanical degradation form where cyclical stresses cause cracks in components.,DamageMechanism,0.95,27,merged,"All entities refer to the same concept of cracking in materials due to cyclical stresses, with slight variations in description but consistent in meaning."
Can_da41dd41,fatigue cracking,En_6c35a7bf,fatigue cracking,"A mechanical degradation process occurring under cyclical stresses, leading to sudden failure.",DamageMechanism,0.95,27,merged,"All entities refer to the same concept of cracking in materials due to cyclical stresses, with slight variations in description but consistent in meaning."
Can_da41dd41,fatigue cracking,En_eb820609,fatigue cracking,"Cracking in materials due to repeated cyclic loading, often accelerated by defects.",DamageMechanism,0.95,27,merged,"All entities refer to the same concept of cracking in materials due to cyclical stresses, with slight variations in description but consistent in meaning."
Can_bad47f0e,cyclical loading,En_cdf90020,cyclical loading,"Repeated application of stress or load over time, leading to potential fatigue fracture.",OperatingCondition,0.85,54,merged,"Both entities describe a similar concept of loading that varies over time, leading to potential fatigue."
Can_bad47f0e,cyclical loading,En_3352948f,dynamic loading,"Loading that varies with time, often causing mechanical fatigue in materials.",OperatingCondition,0.85,54,merged,"Both entities describe a similar concept of loading that varies over time, leading to potential fatigue."
Can_1d77bf37,control valves,En_be587cdd,high pressure drop control valves,Valves that can cause serious vibration problems in connected piping due to high pressure drops.,Component,0.9,99,merged,"These entities all refer to control valves with similar functions and issues related to fluid flow control and vibration, making them suitable for merging."
Can_1d77bf37,control valves,En_7973dde9,control valves,"Valves used to control fluid flow, susceptible to vortex shedding.",Component,0.85,99,merged,"These entities all refer to control valves with similar functions and issues related to fluid flow control and vibration, making them suitable for merging."
Can_1d77bf37,control valves,En_a6534810,control valves,Valves used to control fluid flow by varying the size of the flow passage.,Component,0.85,99,merged,"These entities all refer to control valves with similar functions and issues related to fluid flow control and vibration, making them suitable for merging."
Can_415e339c,clam shell fingerprint,En_2b467f8c,clam shell type fingerprint,A pattern with concentric rings called 'beach marks' indicating fatigue failure.,DamageMorphology,0.9,91,merged,"Both entities describe a similar pattern associated with fatigue failure, characterized by concentric rings, and are likely referring to the same concept."
Can_415e339c,clam shell fingerprint,En_19db05df,clam shell fingerprint,A signature mark of fatigue failure with concentric rings from crack initiation.,DamageMechanism,0.9,91,merged,"Both entities describe a similar pattern associated with fatigue failure, characterized by concentric rings, and are likely referring to the same concept."
Can_02c9534a,vibration-induced fatigue,En_4c0357c0,vibration induced fatigue,"Fatigue caused by vibrations, referenced in section 4.2.17.",DamageMechanism,0.95,55,merged,All entities describe the same damage mechanism related to mechanical fatigue caused by vibration and dynamic loading.
Can_02c9534a,vibration-induced fatigue,En_c660fc18,vibration-induced fatigue,"A form of mechanical fatigue where cracks are produced due to dynamic loading from vibration, water hammer, or unstable fluid flow.",DamageMechanism,0.95,55,merged,All entities describe the same damage mechanism related to mechanical fatigue caused by vibration and dynamic loading.
Can_02c9534a,vibration-induced fatigue,En_add8fad5,vibration-induced fatigue,A form of mechanical fatigue caused by dynamic loading due to vibration.,DamageMechanism,0.95,55,merged,All entities describe the same damage mechanism related to mechanical fatigue caused by vibration and dynamic loading.
Can_02c9534a,vibration-induced fatigue,En_6e4bc43c,vibration-induced fatigue,"A form of mechanical fatigue caused by dynamic loading due to vibration, water hammer, or unstable fluid flow.",DamageMechanism,0.9,55,merged,All entities describe the same damage mechanism related to mechanical fatigue caused by vibration and dynamic loading.
Can_972ba58d,water hammer,En_88439a2c,water hammer,A pressure surge or wave caused when a fluid in motion is forced to stop or change direction suddenly.,OperatingCondition,0.9,97,merged,"Both entities describe the same phenomenon of pressure surge due to sudden fluid motion changes, with similar descriptions and context."
Can_972ba58d,water hammer,En_94a0bb96,water hammer,A pressure surge caused when a fluid in motion is forced to stop or change direction suddenly.,DamageMechanism,0.9,97,merged,"Both entities describe the same phenomenon of pressure surge due to sudden fluid motion changes, with similar descriptions and context."
Can_c64c8dfc,notches,En_a4729b4b,notches,Geometric features in components that can concentrate stress and lead to crack initiation.,ComponentFeature,0.85,92,merged,"Both entities describe 'notches' as features that concentrate stress, with similar descriptions and overlapping text spans, indicating they refer to the same concept."
Can_c64c8dfc,notches,En_a71d4745,notches,Indentations or cuts in a material that can act as stress concentrators.,MaterialFeature,0.9,92,merged,"Both entities describe 'notches' as features that concentrate stress, with similar descriptions and overlapping text spans, indicating they refer to the same concept."
Can_a5046b2b,vibration dampening equipment,En_3ef4edfa,vibration dampening equipment,Devices used to reduce or eliminate vibrations in mechanical systems.,MitigationAction,0.9,94,merged,"The entities 'dampeners' and 'vibration dampening equipment' refer to the same concept of devices used to reduce vibrations, with similar descriptions and context."
Can_a5046b2b,vibration dampening equipment,En_b2579ae3,dampeners,Devices used to reduce or eliminate vibrations in mechanical systems.,Component,0.85,94,merged,"The entities 'dampeners' and 'vibration dampening equipment' refer to the same concept of devices used to reduce vibrations, with similar descriptions and context."
Can_78879b78,oxidation,En_0b6a9802,oxidation,A chemical reaction where materials degrade by reacting with oxygen.,DamageMechanism,0.95,101,merged,"Both entities describe the same chemical reaction involving oxygen, with consistent descriptions and high confidence."
Can_78879b78,oxidation,En_d12e7028,oxidation,"A chemical reaction where materials are degraded by oxygen, leading to corrosion.",DamageMechanism,0.95,101,merged,"Both entities describe the same chemical reaction involving oxygen, with consistent descriptions and high confidence."
Can_b9483f19,joint configurations,En_fd921f9b,joint configurations,Designs of welded joints that should minimize restraint during welding and PWHT to prevent cracking.,MitigationAction,0.8,94,merged,"Both entities refer to the design of joint configurations to minimize restraint during welding, with similar descriptions and context."
Can_b9483f19,joint configurations,En_9ecdd8f8,joint configurations,Design of joints in heavy wall sections to minimize restraint during welding and PWHT.,MitigationAction,0.9,94,merged,"Both entities refer to the design of joint configurations to minimize restraint during welding, with similar descriptions and context."
Can_a0e756ac,Ultrasonic Testing (UT),En_ef1e9890,UT examination,Ultrasonic testing method used to detect surface and embedded cracks.,InspectionMethod,0.95,38,merged,"Both entities refer to Ultrasonic Testing, a method for detecting flaws in materials, and should be merged for consistency."
Can_a0e756ac,Ultrasonic Testing (UT),En_f0e31502,UT,"Ultrasonic Testing, a non-destructive method for detecting internal flaws in materials.",InspectionMethod,0.9,38,merged,"Both entities refer to Ultrasonic Testing, a method for detecting flaws in materials, and should be merged for consistency."
Can_dc939b87,reheat cracking,En_e1c1a636,stress relief cracking,"Alternative term for reheat cracking, occurring due to stress relaxation.",DamageMechanism,0.85,102,merged,"Both entities are alternative terms for reheat cracking, indicating they refer to the same underlying damage mechanism."
Can_dc939b87,reheat cracking,En_8049bb1d,stress relaxation cracking,"Another term for reheat cracking, associated with stress relaxation.",DamageMechanism,0.85,102,merged,"Both entities are alternative terms for reheat cracking, indicating they refer to the same underlying damage mechanism."
Can_9c9ae279,galvanic corrosion,En_b3efc25b,galvanic corrosion,A form of corrosion occurring at the junction of dissimilar metals in a suitable electrolyte.,DamageMechanism,0.95,86,merged,"These entities all describe the same corrosion process occurring at the junction of dissimilar metals in a conductive environment, with slight variations in wording."
Can_9c9ae279,galvanic corrosion,En_dac77676,galvanic corrosion,Corrosion occurring at the junction of dissimilar metals in a conductive fluid.,DamageMechanism,0.95,86,merged,"These entities all describe the same corrosion process occurring at the junction of dissimilar metals in a conductive environment, with slight variations in wording."
Can_9c9ae279,galvanic corrosion,En_3a8dad06,galvanic corrosion,Corrosion occurring at the junction of dissimilar metals in a conductive environment.,DamageMechanism,0.95,86,merged,"These entities all describe the same corrosion process occurring at the junction of dissimilar metals in a conductive environment, with slight variations in wording."
Can_e46dca96,electrolyte,En_8544ee49,electrolyte,"A fluid that can conduct a current, necessary for galvanic corrosion to occur.",Component,0.9,78,merged,"Both entities refer to 'electrolyte' with similar descriptions and roles in galvanic corrosion, indicating they are the same concept."
Can_e46dca96,electrolyte,En_e1103355,electrolyte,"A fluid that can conduct a current, necessary for galvanic corrosion.",Material,0.95,78,merged,"Both entities refer to 'electrolyte' with similar descriptions and roles in galvanic corrosion, indicating they are the same concept."
Can_a752f80b,Copper Alloyed Aluminum,En_65bbbebe,copper alloyed aluminum,"Aluminum alloyed with copper, affected by atmospheric corrosion.",Material,0.9,62,merged,"Both entities describe the same material, copper alloyed aluminum, with identical descriptions and type hints."
Can_a752f80b,Copper Alloyed Aluminum,En_5916b361,copper alloyed aluminum,"Aluminum alloyed with copper, affected by atmospheric corrosion.",Material,0.95,62,merged,"Both entities describe the same material, copper alloyed aluminum, with identical descriptions and type hints."
